system:index,NDVI,date,doy,latitude,longitude,year,.geo
2023_02_11_186,0.41443714,2023-02-11,41,41.34944923899503,-73.9798915528118,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9798915528118,41.34944923899503]}"
2023_02_11_187,0.3225058,2023-02-11,41,41.34944923899503,-73.97390162677577,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97390162677577,41.34944923899503]}"
2023_02_11_188,-0.35053763,2023-02-11,41,41.34944923899503,-73.96791170073973,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96791170073973,41.34944923899503]}"
2023_02_11_189,0.1740947,2023-02-11,41,41.34944923899503,-73.96192177470368,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96192177470368,41.34944923899503]}"
2023_02_11_190,0.1740947,2023-02-11,41,41.34944923899503,-73.95593184866765,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95593184866765,41.34944923899503]}"
2023_02_11_191,0.46771038,2023-02-11,41,41.34944923899503,-73.94994192263161,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94994192263161,41.34944923899503]}"
2023_02_11_192,0.49162012,2023-02-11,41,41.34944923899503,-73.94395199659559,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94395199659559,41.34944923899503]}"
2023_02_11_193,0.47844157,2023-02-11,41,41.34944923899503,-73.93796207055954,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93796207055954,41.34944923899503]}"
2023_02_11_194,0.47844157,2023-02-11,41,41.34944923899503,-73.9319721445235,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9319721445235,41.34944923899503]}"
2023_02_11_195,0.41312334,2023-02-11,41,41.34944923899503,-73.92598221848746,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92598221848746,41.34944923899503]}"
2023_02_11_196,0.46438748,2023-02-11,41,41.34944923899503,-73.91999229245143,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91999229245143,41.34944923899503]}"
2023_02_11_197,0.46438748,2023-02-11,41,41.34944923899503,-73.9140023664154,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9140023664154,41.34944923899503]}"
2023_02_11_198,0.44026974,2023-02-11,41,41.34944923899503,-73.90801244037935,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90801244037935,41.34944923899503]}"
2023_02_11_199,0.43829402,2023-02-11,41,41.34944923899503,-73.90202251434332,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90202251434332,41.34944923899503]}"
2023_02_11_200,0.45052737,2023-02-11,41,41.344952636033725,-73.9987406191931,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9987406191931,41.344952636033725]}"
2023_02_11_201,0.41655833,2023-02-11,41,41.344952636033725,-73.99275110681583,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99275110681583,41.344952636033725]}"
2023_02_11_202,0.45088407,2023-02-11,41,41.344952636033725,-73.98676159443856,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98676159443856,41.344952636033725]}"
2023_02_11_203,0.43536404,2023-02-11,41,41.344952636033725,-73.9807720820613,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807720820613,41.344952636033725]}"
2023_02_11_204,0.3225058,2023-02-11,41,41.344952636033725,-73.97478256968404,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97478256968404,41.344952636033725]}"
2023_02_11_205,-0.1460886,2023-02-11,41,41.344952636033725,-73.96879305730678,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96879305730678,41.344952636033725]}"
2023_02_11_206,-0.1460886,2023-02-11,41,41.344952636033725,-73.96280354492951,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96280354492951,41.344952636033725]}"
2023_02_11_207,0.40670392,2023-02-11,41,41.344952636033725,-73.95681403255224,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95681403255224,41.344952636033725]}"
2023_02_11_208,0.47479483,2023-02-11,41,41.344952636033725,-73.95082452017498,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95082452017498,41.344952636033725]}"
2023_02_11_209,0.47479483,2023-02-11,41,41.344952636033725,-73.94483500779772,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94483500779772,41.344952636033725]}"
2023_02_11_210,0.49162012,2023-02-11,41,41.344952636033725,-73.93884549542045,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93884549542045,41.344952636033725]}"
2023_02_11_211,0.43688363,2023-02-11,41,41.344952636033725,-73.9328559830432,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9328559830432,41.344952636033725]}"
2023_02_11_212,0.44120327,2023-02-11,41,41.344952636033725,-73.92686647066591,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92686647066591,41.344952636033725]}"
2023_02_11_213,0.45794395,2023-02-11,41,41.344952636033725,-73.92087695828866,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92087695828866,41.344952636033725]}"
2023_02_11_214,0.46438748,2023-02-11,41,41.344952636033725,-73.91488744591139,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91488744591139,41.344952636033725]}"
2023_02_11_215,0.4362348,2023-02-11,41,41.344952636033725,-73.90889793353413,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90889793353413,41.344952636033725]}"
2023_02_11_216,0.44687843,2023-02-11,41,41.344952636033725,-73.90290842115687,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90290842115687,41.344952636033725]}"
2023_02_11_217,0.41420117,2023-02-11,41,41.34045603307243,-73.9996202417755,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9996202417755,41.34045603307243]}"
2023_02_11_218,0.41420117,2023-02-11,41,41.34045603307243,-73.993631142963,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.993631142963,41.34045603307243]}"
2023_02_11_219,0.39983094,2023-02-11,41,41.34045603307243,-73.98764204415048,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98764204415048,41.34045603307243]}"
2023_02_11_220,0.31384763,2023-02-11,41,41.34045603307243,-73.98165294533798,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98165294533798,41.34045603307243]}"
2023_02_11_221,0.31384763,2023-02-11,41,41.34045603307243,-73.97566384652548,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97566384652548,41.34045603307243]}"
2023_02_11_222,-0.14690265,2023-02-11,41,41.34045603307243,-73.96967474771296,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96967474771296,41.34045603307243]}"
2023_02_11_223,0.45143488,2023-02-11,41,41.34045603307243,-73.96368564890045,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96368564890045,41.34045603307243]}"
2023_02_11_224,0.47071353,2023-02-11,41,41.34045603307243,-73.95769655008796,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95769655008796,41.34045603307243]}"
2023_02_11_225,0.47071353,2023-02-11,41,41.34045603307243,-73.95170745127542,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95170745127542,41.34045603307243]}"
2023_02_11_226,0.516398,2023-02-11,41,41.34045603307243,-73.94571835246292,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94571835246292,41.34045603307243]}"
2023_02_11_227,0.47003466,2023-02-11,41,41.34045603307243,-73.93972925365043,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93972925365043,41.34045603307243]}"
2023_02_11_228,0.46573982,2023-02-11,41,41.34045603307243,-73.9337401548379,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9337401548379,41.34045603307243]}"
2023_02_11_229,0.4328794,2023-02-11,41,41.34045603307243,-73.9277510560254,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9277510560254,41.34045603307243]}"
2023_02_11_230,0.4328794,2023-02-11,41,41.34045603307243,-73.9217619572129,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9217619572129,41.34045603307243]}"
2023_02_11_231,0.45465538,2023-02-11,41,41.34045603307243,-73.91577285840039,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91577285840039,41.34045603307243]}"
2023_02_11_232,0.44361648,2023-02-11,41,41.34045603307243,-73.90978375958787,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90978375958787,41.34045603307243]}"
2023_02_11_233,0.44361648,2023-02-11,41,41.34045603307243,-73.90379466077538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90379466077538,41.34045603307243]}"
2023_02_11_234,0.43500867,2023-02-11,41,41.33595943011113,-73.99451151330382,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99451151330382,41.33595943011113]}"
2023_02_11_235,0.40997228,2023-02-11,41,41.33595943011113,-73.98852282796207,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98852282796207,41.33595943011113]}"
2023_02_11_236,0.33809,2023-02-11,41,41.33595943011113,-73.98253414262034,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98253414262034,41.33595943011113]}"
2023_02_11_237,0.02332581,2023-02-11,41,41.33595943011113,-73.97654545727858,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97654545727858,41.33595943011113]}"
2023_02_11_238,0.12071535,2023-02-11,41,41.33595943011113,-73.97055677193684,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97055677193684,41.33595943011113]}"
2023_02_11_239,0.45143488,2023-02-11,41,41.33595943011113,-73.96456808659511,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96456808659511,41.33595943011113]}"
2023_02_11_240,0.45143488,2023-02-11,41,41.33595943011113,-73.95857940125336,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95857940125336,41.33595943011113]}"
2023_02_11_241,0.47246087,2023-02-11,41,41.33595943011113,-73.95259071591161,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95259071591161,41.33595943011113]}"
2023_02_11_242,0.46019784,2023-02-11,41,41.33595943011113,-73.94660203056986,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94660203056986,41.33595943011113]}"
2023_02_11_243,0.45138887,2023-02-11,41,41.33595943011113,-73.94061334522813,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94061334522813,41.33595943011113]}"
2023_02_11_244,0.45138887,2023-02-11,41,41.33595943011113,-73.93462465988638,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93462465988638,41.33595943011113]}"
2023_02_11_245,0.46573982,2023-02-11,41,41.33595943011113,-73.92863597454465,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92863597454465,41.33595943011113]}"
2023_02_11_246,0.43687376,2023-02-11,41,41.33595943011113,-73.9226472892029,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9226472892029,41.33595943011113]}"
2023_02_11_247,0.4409524,2023-02-11,41,41.33595943011113,-73.91665860386115,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91665860386115,41.33595943011113]}"
2023_02_11_248,0.43290442,2023-02-11,41,41.33595943011113,-73.9106699185194,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9106699185194,41.33595943011113]}"
2023_02_11_249,0.44361648,2023-02-11,41,41.33595943011113,-73.90468123317767,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90468123317767,41.33595943011113]}"
2023_02_11_250,0.39878792,2023-02-11,41,41.33146282714983,-73.99539221781683,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99539221781683,41.33146282714983]}"
2023_02_11_251,0.38372093,2023-02-11,41,41.33146282714983,-73.98940394585189,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98940394585189,41.33146282714983]}"
2023_02_11_252,0.38372093,2023-02-11,41,41.33146282714983,-73.98341567388694,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98341567388694,41.33146282714983]}"
2023_02_11_253,0.08836524,2023-02-11,41,41.33146282714983,-73.97742740192199,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97742740192199,41.33146282714983]}"
2023_02_11_254,0.39930555,2023-02-11,41,41.33146282714983,-73.97143912995703,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97143912995703,41.33146282714983]}"
2023_02_11_255,0.39930555,2023-02-11,41,41.33146282714983,-73.96545085799211,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96545085799211,41.33146282714983]}"
2023_02_11_256,0.4360042,2023-02-11,41,41.33146282714983,-73.95946258602716,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95946258602716,41.33146282714983]}"
2023_02_11_257,0.46424383,2023-02-11,41,41.33146282714983,-73.95347431406222,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95347431406222,41.33146282714983]}"
2023_02_11_258,0.4470948,2023-02-11,41,41.33146282714983,-73.94748604209728,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94748604209728,41.33146282714983]}"
2023_02_11_259,0.4470948,2023-02-11,41,41.33146282714983,-73.94149777013232,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94149777013232,41.33146282714983]}"
2023_02_11_260,0.44931924,2023-02-11,41,41.33146282714983,-73.93550949816738,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93550949816738,41.33146282714983]}"
2023_02_11_261,0.44827586,2023-02-11,41,41.33146282714983,-73.92952122620244,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92952122620244,41.33146282714983]}"
2023_02_11_262,0.4406691,2023-02-11,41,41.33146282714983,-73.9235329542375,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9235329542375,41.33146282714983]}"
2023_02_11_263,0.4279279,2023-02-11,41,41.33146282714983,-73.91754468227256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91754468227256,41.33146282714983]}"
2023_02_11_264,0.4279279,2023-02-11,41,41.33146282714983,-73.9115564103076,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9115564103076,41.33146282714983]}"
2023_02_11_265,0.44900784,2023-02-11,41,41.33146282714983,-73.90556813834266,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90556813834266,41.33146282714983]}"
2023_02_11_266,0.43335256,2023-02-11,41,41.32696622418853,-73.99627325648055,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99627325648055,41.32696622418853]}"
2023_02_11_267,0.43335256,2023-02-11,41,41.32696622418853,-73.99028539779846,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99028539779846,41.32696622418853]}"
2023_02_11_268,0.3472706,2023-02-11,41,41.32696622418853,-73.98429753911638,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98429753911638,41.32696622418853]}"
2023_02_11_269,-0.10357143,2023-02-11,41,41.32696622418853,-73.9783096804343,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9783096804343,41.32696622418853]}"
2023_02_11_270,0.3983287,2023-02-11,41,41.32696622418853,-73.9723218217522,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9723218217522,41.32696622418853]}"
2023_02_11_271,0.49647057,2023-02-11,41,41.32696622418853,-73.96633396307011,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96633396307011,41.32696622418853]}"
2023_02_11_272,0.48329622,2023-02-11,41,41.32696622418853,-73.96034610438802,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96034610438802,41.32696622418853]}"
2023_02_11_273,0.48329622,2023-02-11,41,41.32696622418853,-73.95435824570593,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95435824570593,41.32696622418853]}"
2023_02_11_274,0.46424383,2023-02-11,41,41.32696622418853,-73.94837038702386,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94837038702386,41.32696622418853]}"
2023_02_11_275,0.44260746,2023-02-11,41,41.32696622418853,-73.94238252834177,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94238252834177,41.32696622418853]}"
2023_02_11_276,0.45226133,2023-02-11,41,41.32696622418853,-73.93639466965968,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93639466965968,41.32696622418853]}"
2023_02_11_277,0.41713747,2023-02-11,41,41.32696622418853,-73.9304068109776,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9304068109776,41.32696622418853]}"
2023_02_11_278,0.41713747,2023-02-11,41,41.32696622418853,-73.92441895229551,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92441895229551,41.32696622418853]}"
2023_02_11_279,0.4406691,2023-02-11,41,41.32696622418853,-73.91843109361344,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91843109361344,41.32696622418853]}"
2023_02_11_280,0.44914284,2023-02-11,41,41.32696622418853,-73.91244323493135,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91244323493135,41.32696622418853]}"
2023_02_11_281,0.4726268,2023-02-11,41,41.32696622418853,-73.90645537624926,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90645537624926,41.32696622418853]}"
2023_02_11_282,0.4625954,2023-02-11,41,41.32696622418853,-73.90046751756715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90046751756715,41.32696622418853]}"
2023_02_11_283,0.4174208,2023-02-11,41,41.32246962122723,-73.99715462927354,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99715462927354,41.32246962122723]}"
2023_02_11_284,0.3956466,2023-02-11,41,41.32246962122723,-73.9911671837804,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9911671837804,41.32246962122723]}"
2023_02_11_285,0.11146245,2023-02-11,41,41.32246962122723,-73.98517973828724,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98517973828724,41.32246962122723]}"
2023_02_11_286,0.11146245,2023-02-11,41,41.32246962122723,-73.97919229279411,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97919229279411,41.32246962122723]}"
2023_02_11_287,-0.033216782,2023-02-11,41,41.32246962122723,-73.97320484730096,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97320484730096,41.32246962122723]}"
2023_02_11_288,0.4489796,2023-02-11,41,41.32246962122723,-73.96721740180782,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96721740180782,41.32246962122723]}"
2023_02_11_289,0.46747968,2023-02-11,41,41.32246962122723,-73.96122995631467,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96122995631467,41.32246962122723]}"
2023_02_11_290,0.46747968,2023-02-11,41,41.32246962122723,-73.95524251082152,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95524251082152,41.32246962122723]}"
2023_02_11_291,0.45580932,2023-02-11,41,41.32246962122723,-73.94925506532837,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94925506532837,41.32246962122723]}"
2023_02_11_292,0.43383086,2023-02-11,41,41.32246962122723,-73.94326761983524,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94326761983524,41.32246962122723]}"
2023_02_11_293,0.42013553,2023-02-11,41,41.32246962122723,-73.93728017434209,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93728017434209,41.32246962122723]}"
2023_02_11_294,0.42013553,2023-02-11,41,41.32246962122723,-73.93129272884894,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93129272884894,41.32246962122723]}"
2023_02_11_295,0.44462812,2023-02-11,41,41.32246962122723,-73.92530528335578,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92530528335578,41.32246962122723]}"
2023_02_11_296,0.4645233,2023-02-11,41,41.32246962122723,-73.91931783786265,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91931783786265,41.32246962122723]}"
2023_02_11_297,0.4625641,2023-02-11,41,41.32246962122723,-73.9133303923695,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9133303923695,41.32246962122723]}"
2023_02_11_298,0.4625641,2023-02-11,41,41.32246962122723,-73.90734294687637,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90734294687637,41.32246962122723]}"
2023_02_11_299,0.44817227,2023-02-11,41,41.32246962122723,-73.90135550138321,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90135550138321,41.32246962122723]}"
2023_02_11_300,0.44140968,2023-02-11,41,41.31797301826593,-73.99803633617438,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99803633617438,41.31797301826593]}"
2023_02_11_301,0.37552744,2023-02-11,41,41.31797301826593,-73.99204930377627,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99204930377627,41.31797301826593]}"
2023_02_11_302,-0.07706256,2023-02-11,41,41.31797301826593,-73.98606227137817,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98606227137817,41.31797301826593]}"
2023_02_11_303,-0.07706256,2023-02-11,41,41.31797301826593,-73.98007523898008,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98007523898008,41.31797301826593]}"
2023_02_11_304,0.29452056,2023-02-11,41,41.31797301826593,-73.97408820658198,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97408820658198,41.31797301826593]}"
2023_02_11_305,0.4559819,2023-02-11,41,41.31797301826593,-73.96810117418389,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96810117418389,41.31797301826593]}"
2023_02_11_306,0.45827234,2023-02-11,41,41.31797301826593,-73.96211414178578,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96211414178578,41.31797301826593]}"
2023_02_11_307,0.4449213,2023-02-11,41,41.31797301826593,-73.95612710938768,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95612710938768,41.31797301826593]}"
2023_02_11_308,0.43883497,2023-02-11,41,41.31797301826593,-73.95014007698958,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95014007698958,41.31797301826593]}"
2023_02_11_309,0.43883497,2023-02-11,41,41.31797301826593,-73.94415304459149,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94415304459149,41.31797301826593]}"
2023_02_11_310,0.43383086,2023-02-11,41,41.31797301826593,-73.93816601219339,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93816601219339,41.31797301826593]}"
2023_02_11_311,0.4293059,2023-02-11,41,41.31797301826593,-73.9321789797953,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9321789797953,41.31797301826593]}"
2023_02_11_312,0.43846515,2023-02-11,41,41.31797301826593,-73.92619194739719,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92619194739719,41.31797301826593]}"
2023_02_11_313,0.44888887,2023-02-11,41,41.31797301826593,-73.92020491499909,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92020491499909,41.31797301826593]}"
2023_02_11_314,0.44888887,2023-02-11,41,41.31797301826593,-73.91421788260101,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91421788260101,41.31797301826593]}"
2023_02_11_315,0.4625641,2023-02-11,41,41.31797301826593,-73.90823085020291,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90823085020291,41.31797301826593]}"
2023_02_11_316,0.44262296,2023-02-11,41,41.31797301826593,-73.9022438178048,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9022438178048,41.31797301826593]}"
2023_02_11_317,0.4708995,2023-02-11,41,41.313476415304635,-73.99891837716163,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99891837716163,41.313476415304635]}"
2023_02_11_318,0.4708995,2023-02-11,41,41.313476415304635,-73.99293175776471,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99293175776471,41.313476415304635]}"
2023_02_11_319,0.3631407,2023-02-11,41,41.313476415304635,-73.98694513836779,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98694513836779,41.313476415304635]}"
2023_02_11_320,-0.18386492,2023-02-11,41,41.313476415304635,-73.98095851897087,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98095851897087,41.313476415304635]}"
2023_02_11_321,0.17626527,2023-02-11,41,41.313476415304635,-73.97497189957396,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97497189957396,41.313476415304635]}"
2023_02_11_322,0.17626527,2023-02-11,41,41.313476415304635,-73.96898528017704,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96898528017704,41.313476415304635]}"
2023_02_11_323,0.4317549,2023-02-11,41,41.313476415304635,-73.96299866078012,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96299866078012,41.313476415304635]}"
2023_02_11_324,0.43432206,2023-02-11,41,41.313476415304635,-73.9570120413832,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9570120413832,41.313476415304635]}"
2023_02_11_325,0.43432206,2023-02-11,41,41.313476415304635,-73.95102542198627,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95102542198627,41.313476415304635]}"
2023_02_11_326,0.4409687,2023-02-11,41,41.313476415304635,-73.94503880258937,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94503880258937,41.313476415304635]}"
2023_02_11_327,0.41964737,2023-02-11,41,41.313476415304635,-73.93905218319244,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93905218319244,41.313476415304635]}"
2023_02_11_328,0.4273319,2023-02-11,41,41.313476415304635,-73.93306556379554,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93306556379554,41.313476415304635]}"
2023_02_11_329,0.4218534,2023-02-11,41,41.313476415304635,-73.9270789443986,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9270789443986,41.313476415304635]}"
2023_02_11_330,0.4218534,2023-02-11,41,41.313476415304635,-73.92109232500168,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92109232500168,41.313476415304635]}"
2023_02_11_331,0.3561059,2023-02-11,41,41.313476415304635,-73.91510570560477,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91510570560477,41.313476415304635]}"
2023_02_11_332,0.43431374,2023-02-11,41,41.313476415304635,-73.90911908620785,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90911908620785,41.313476415304635]}"
2023_02_11_333,0.45804676,2023-02-11,41,41.313476415304635,-73.90313246681094,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90313246681094,41.313476415304635]}"
2023_02_11_334,0.4388489,2023-02-11,41,41.30897981234334,-73.9998007522139,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9998007522139,41.30897981234334]}"
2023_02_11_335,0.42964354,2023-02-11,41,41.30897981234334,-73.99381454572432,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99381454572432,41.30897981234334]}"
2023_02_11_336,0.3631407,2023-02-11,41,41.30897981234334,-73.98782833923475,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98782833923475,41.30897981234334]}"
